Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
"Mohammad Yasin (Labour, Bedford)",,,1,,,,no evidence,,0,mp-votes.html#mp-4598,No recorded activity on this area (ledger from 2026-02-03)
"Monica Harding (Liberal Democrat, Esher and Walton)",,,1,,,,no evidence,,0,mp-votes.html#mp-5299,No recorded activity on this area (ledger from 2026-02-03)
"Mr Adnan Hussain (Independent, Blackburn)",,,1,,,,no evidence,,0,mp-votes.html#mp-5231,No recorded activity on this area (ledger from 2026-02-03)
"Mr Alex Barros-Curtis (Labour, Cardiff West)",,,1,,,,no evidence,,0,mp-votes.html#mp-5175,No recorded activity on this area (ledger from 2026-02-03)
"Mr Alistair Carmichael (Liberal Democrat, Orkney and Shetland)",,,1,,,,no evidence,,0,mp-votes.html#mp-1442,No recorded activity on this area (ledger from 2026-02-03)
"Mr Angus MacDonald (Liberal Democrat, Inverness, Skye and West Ross-shire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5362,No recorded activity on this area (ledger from 2026-02-03)
"Mr Bayo Alaba (Labour, Southend East and Rochford)",,,1,,,,no evidence,,0,mp-votes.html#mp-5097,No recorded activity on this area (ledger from 2026-02-03)
"Mr Calvin Bailey (Labour, Leyton and Wanstead)",,,1,,,,no evidence,,0,mp-votes.html#mp-5054,No recorded activity on this area (ledger from 2026-02-03)
"Mr Cathal Mallaghan (Sinn Féin, Mid Ulster)",,,1,,,,no evidence,,0,mp-votes.html#mp-5153,No recorded activity on this area (ledger from 2026-02-03)
"Mr Clive Betts (Labour, Sheffield South East)",,,1,,,,no evidence,,0,mp-votes.html#mp-394,No recorded activity on this area (ledger from 2026-02-03)
"Mr Connor Rand (Labour, Altrincham and Sale West)",,,1,,,,no evidence,,0,mp-votes.html#mp-5159,No recorded activity on this area (ledger from 2026-02-03)
"Mr David Lammy (Labour, Tottenham)",,,1,,,,no evidence,,0,mp-votes.html#mp-206,No recorded activity on this area (ledger from 2026-02-03)
"Mr Douglas Alexander (Labour (Co-op), Lothian East)",,,1,,,,no evidence,,0,mp-votes.html#mp-632,No recorded activity on this area (ledger from 2026-02-03)
"Mr Gagan Mohindra (Conservative, South West Hertfordshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-4804,No recorded activity on this area (ledger from 2026-02-03)
"Mr Gregory Campbell (Democratic Unionist Party, East Londonderry)",,,1,,,,no evidence,,0,mp-votes.html#mp-1409,No recorded activity on this area (ledger from 2026-02-03)
"Mr Hamish Falconer (Labour, Lincoln)",,,1,,,,no evidence,,0,mp-votes.html#mp-5148,No recorded activity on this area (ledger from 2026-02-03)
"Mr James Frith (Labour, Bury North)",,,1,,,,no evidence,,0,mp-votes.html#mp-4637,No recorded activity on this area (ledger from 2026-02-03)
"Mr Jonathan Brash (Labour, Hartlepool)",,,1,,,,no evidence,,0,mp-votes.html#mp-5045,No recorded activity on this area (ledger from 2026-02-03)
"Mr Joshua Reynolds (Liberal Democrat, Maidenhead)",,,1,,,,no evidence,,0,mp-votes.html#mp-5343,No recorded activity on this area (ledger from 2026-02-03)
"Mr Lee Dillon (Liberal Democrat, Newbury)",,,1,,,,no evidence,,0,mp-votes.html#mp-5310,No recorded activity on this area (ledger from 2026-02-03)
"Mr Louie French (Conservative, Old Bexley and Sidcup)",,,1,,,,no evidence,,0,mp-votes.html#mp-4932,No recorded activity on this area (ledger from 2026-02-03)
"Mr Luke Charters (Labour, York Outer)",,,1,,,,no evidence,,0,mp-votes.html#mp-5199,No recorded activity on this area (ledger from 2026-02-03)
"Mr Mark Francois (Conservative, Rayleigh and Wickford)",,,1,,,,no evidence,,0,mp-votes.html#mp-1444,No recorded activity on this area (ledger from 2026-02-03)
"Mr Paul Foster (Labour, South Ribble)",,,1,,,,no evidence,,0,mp-votes.html#mp-5074,No recorded activity on this area (ledger from 2026-02-03)
"Mr Paul Kohler (Liberal Democrat, Wimbledon)",,,1,,,,no evidence,,0,mp-votes.html#mp-5321,No recorded activity on this area (ledger from 2026-02-03)
"Mr Peter Bedford (Conservative, Mid Leicestershire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5330,No recorded activity on this area (ledger from 2026-02-03)
"Mr Richard Holden (Conservative, Basildon and Billericay)",,,1,,,,no evidence,,0,mp-votes.html#mp-4813,No recorded activity on this area (ledger from 2026-02-03)
"Mr Tanmanjeet Singh Dhesi (Labour, Slough)",,,1,,,,no evidence,,0,mp-votes.html#mp-4638,No recorded activity on this area (ledger from 2026-02-03)
"Mr Toby Perkins (Labour, Chesterfield)",,,1,,,,no evidence,,0,mp-votes.html#mp-3952,No recorded activity on this area (ledger from 2026-02-03)
"Mr Will Forster (Liberal Democrat, Woking)",,,1,,,,no evidence,,0,mp-votes.html#mp-5322,No recorded activity on this area (ledger from 2026-02-03)
"Mrs Elsie Blundell (Labour, Heywood and Middleton North)",,,1,,,,no evidence,,0,mp-votes.html#mp-5084,No recorded activity on this area (ledger from 2026-02-03)
"Mrs Kemi Badenoch (Conservative, North West Essex)",,,1,,,,no evidence,,0,mp-votes.html#mp-4597,No recorded activity on this area (ledger from 2026-02-03)
"Ms Abena Oppong-Asare (Labour, Erith and Thamesmead)",,,1,,,,no evidence,,0,mp-votes.html#mp-4820,No recorded activity on this area (ledger from 2026-02-03)
"Ms Diane Abbott (Labour, Hackney North and Stoke Newington)",,,1,,,,no evidence,,0,mp-votes.html#mp-172,No recorded activity on this area (ledger from 2026-02-03)
"Ms Julie Minns (Labour, Carlisle)",,,1,,,,no evidence,,0,mp-votes.html#mp-5094,No recorded activity on this area (ledger from 2026-02-03)
"Ms Marie Rimmer (Labour, St Helens South and Whiston)",,,1,,,,no evidence,,0,mp-votes.html#mp-4457,No recorded activity on this area (ledger from 2026-02-03)
"Ms Nusrat Ghani (Conservative, Sussex Weald)",,,1,,,,no evidence,,0,mp-votes.html#mp-4460,No recorded activity on this area (ledger from 2026-02-03)
"Ms Polly Billington (Labour, East Thanet)",,,1,,,,no evidence,,0,mp-votes.html#mp-5123,No recorded activity on this area (ledger from 2026-02-03)
"Ms Stella Creasy (Labour (Co-op), Walthamstow)",,,1,,,,no evidence,,0,mp-votes.html#mp-4088,No recorded activity on this area (ledger from 2026-02-03)
"Munira Wilson (Liberal Democrat, Twickenham)",,,1,,,,no evidence,,0,mp-votes.html#mp-4776,No recorded activity on this area (ledger from 2026-02-03)
"Nadia Whittome (Labour, Nottingham East)",,,1,,,,no evidence,,0,mp-votes.html#mp-4869,No recorded activity on this area (ledger from 2026-02-03)
"Natalie Fleet (Labour, Bolsover)",,,1,,,,no evidence,,0,mp-votes.html#mp-5053,No recorded activity on this area (ledger from 2026-02-03)
"Natasha Irons (Labour, Croydon East)",,,1,,,,no evidence,,0,mp-votes.html#mp-5119,No recorded activity on this area (ledger from 2026-02-03)
"Naushabah Khan (Labour, Gillingham and Rainham)",,,1,,,,no evidence,,0,mp-votes.html#mp-5215,No recorded activity on this area (ledger from 2026-02-03)
"Navendu Mishra (Labour, Stockport)",,,1,,,,no evidence,,0,mp-votes.html#mp-4811,No recorded activity on this area (ledger from 2026-02-03)
"Naz Shah (Labour, Bradford West)",,,1,,,,no evidence,,0,mp-votes.html#mp-4409,No recorded activity on this area (ledger from 2026-02-03)
"Neil Duncan-Jordan (Labour, Poole)",,,1,,,,no evidence,,0,mp-votes.html#mp-5359,No recorded activity on this area (ledger from 2026-02-03)
"Neil O'Brien (Conservative, Harborough, Oadby and Wigston)",,,1,,,,no evidence,,0,mp-votes.html#mp-4679,No recorded activity on this area (ledger from 2026-02-03)
"Nesil Caliskan (Labour, Barking)",,,1,,,,no evidence,,0,mp-votes.html#mp-5180,No recorded activity on this area (ledger from 2026-02-03)
"Nick Smith (Labour, Blaenau Gwent and Rhymney)",,,1,,,,no evidence,,0,mp-votes.html#mp-3928,No recorded activity on this area (ledger from 2026-02-03)
"Nick Thomas-Symonds (Labour, Torfaen)",,,1,,,,no evidence,,0,mp-votes.html#mp-4479,No recorded activity on this area (ledger from 2026-02-03)
"Nick Timothy (Conservative, West Suffolk)",,,1,,,,no evidence,,0,mp-votes.html#mp-5062,No recorded activity on this area (ledger from 2026-02-03)
"Nigel Farage (Reform UK, Clacton)",,,1,,,,no evidence,,0,mp-votes.html#mp-5091,No recorded activity on this area (ledger from 2026-02-03)
"Nigel Huddleston (Conservative, Droitwich and Evesham)",,,1,,,,no evidence,,0,mp-votes.html#mp-4407,No recorded activity on this area (ledger from 2026-02-03)
"Noah Law (Labour, St Austell and Newquay)",,,1,,,,no evidence,,0,mp-votes.html#mp-5302,No recorded activity on this area (ledger from 2026-02-03)
"Oliver Ryan (Labour (Co-op), Burnley)",,,1,,,,no evidence,,0,mp-votes.html#mp-5135,No recorded activity on this area (ledger from 2026-02-03)
"Olivia Bailey (Labour, Reading West and Mid Berkshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5337,No recorded activity on this area (ledger from 2026-02-03)
"Olivia Blake (Labour, Sheffield Hallam)",,,1,,,,no evidence,,0,mp-votes.html#mp-4864,No recorded activity on this area (ledger from 2026-02-03)
"Olly Glover (Liberal Democrat, Didcot and Wantage)",,,1,,,,no evidence,,0,mp-votes.html#mp-5318,No recorded activity on this area (ledger from 2026-02-03)
"Pam Cox (Labour, Colchester)",,,1,,,,no evidence,,0,mp-votes.html#mp-5042,No recorded activity on this area (ledger from 2026-02-03)
"Pamela Nash (Labour, Motherwell, Wishaw and Carluke)",,,1,,,,no evidence,,0,mp-votes.html#mp-3909,No recorded activity on this area (ledger from 2026-02-03)
"Pat Cullen (Sinn Féin, Fermanagh and South Tyrone)",,,1,,,,no evidence,,0,mp-votes.html#mp-5261,No recorded activity on this area (ledger from 2026-02-03)
"Pat McFadden (Labour, Wolverhampton South East)",,,1,,,,no evidence,,0,mp-votes.html#mp-1587,No recorded activity on this area (ledger from 2026-02-03)
"Patrick Hurley (Labour, Southport)",,,1,,,,no evidence,,0,mp-votes.html#mp-5052,No recorded activity on this area (ledger from 2026-02-03)
"Patrick Spencer (Conservative, Central Suffolk and North Ipswich)",,,1,,,,no evidence,,0,mp-votes.html#mp-5303,No recorded activity on this area (ledger from 2026-02-03)
"Paul Davies (Labour, Colne Valley)",,,1,,,,no evidence,,0,mp-votes.html#mp-5317,No recorded activity on this area (ledger from 2026-02-03)
"Paul Holmes (Conservative, Hamble Valley)",,,1,,,,no evidence,,0,mp-votes.html#mp-4803,No recorded activity on this area (ledger from 2026-02-03)
"Paul Maskey (Sinn Féin, Belfast West)",,,1,,,,no evidence,,0,mp-votes.html#mp-4245,No recorded activity on this area (ledger from 2026-02-03)
"Paula Barker (Labour, Liverpool Wavertree)",,,1,,,,no evidence,,0,mp-votes.html#mp-4828,No recorded activity on this area (ledger from 2026-02-03)
"Paulette Hamilton (Labour, Birmingham Erdington)",,,1,,,,no evidence,,0,mp-votes.html#mp-4938,No recorded activity on this area (ledger from 2026-02-03)
"Perran Moon (Labour, Camborne and Redruth)",,,1,,,,no evidence,,0,mp-votes.html#mp-5208,No recorded activity on this area (ledger from 2026-02-03)
"Peter Dowd (Labour, Bootle)",,,1,,,,no evidence,,0,mp-votes.html#mp-4397,No recorded activity on this area (ledger from 2026-02-03)
"Peter Fortune (Conservative, Bromley and Biggin Hill)",,,1,,,,no evidence,,0,mp-votes.html#mp-5209,No recorded activity on this area (ledger from 2026-02-03)
"Peter Kyle (Labour, Hove and Portslade)",,,1,,,,no evidence,,0,mp-votes.html#mp-4505,No recorded activity on this area (ledger from 2026-02-03)
"Peter Lamb (Labour, Crawley)",,,1,,,,no evidence,,0,mp-votes.html#mp-5345,No recorded activity on this area (ledger from 2026-02-03)
"Peter Swallow (Labour, Bracknell)",,,1,,,,no evidence,,0,mp-votes.html#mp-5165,No recorded activity on this area (ledger from 2026-02-03)
"Phil Brickell (Labour, Bolton West)",,,1,,,,no evidence,,0,mp-votes.html#mp-5128,No recorded activity on this area (ledger from 2026-02-03)
"Pippa Heylings (Liberal Democrat, South Cambridgeshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5078,No recorded activity on this area (ledger from 2026-02-03)
"Preet Kaur Gill (Labour (Co-op), Birmingham Edgbaston)",,,1,,,,no evidence,,0,mp-votes.html#mp-4603,No recorded activity on this area (ledger from 2026-02-03)
"Rachel Blake (Labour (Co-op), Cities of London and Westminster)",,,1,,,,no evidence,,0,mp-votes.html#mp-5257,No recorded activity on this area (ledger from 2026-02-03)
"Rachel Gilmour (Liberal Democrat, Tiverton and Minehead)",,,1,,,,no evidence,,0,mp-votes.html#mp-5252,No recorded activity on this area (ledger from 2026-02-03)
"Rachel Hopkins (Labour, Luton South and South Bedfordshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-4873,No recorded activity on this area (ledger from 2026-02-03)
"Rachel Reeves (Labour, Leeds West and Pudsey)",,,1,,,,no evidence,,0,mp-votes.html#mp-4031,No recorded activity on this area (ledger from 2026-02-03)
"Rachel Taylor (Labour, North Warwickshire and Bedworth)",,,1,,,,no evidence,,0,mp-votes.html#mp-5065,No recorded activity on this area (ledger from 2026-02-03)
"Rebecca Harris (Conservative, Castle Point)",,,1,,,,no evidence,,0,mp-votes.html#mp-3948,No recorded activity on this area (ledger from 2026-02-03)
"Rebecca Long Bailey (Labour, Salford)",,,1,,,,no evidence,,0,mp-votes.html#mp-4396,No recorded activity on this area (ledger from 2026-02-03)
"Rebecca Smith (Conservative, South West Devon)",,,1,,,,no evidence,,0,mp-votes.html#mp-5301,No recorded activity on this area (ledger from 2026-02-03)
"Richard Baker (Labour, Glenrothes and Mid Fife)",,,1,,,,no evidence,,0,mp-votes.html#mp-5253,No recorded activity on this area (ledger from 2026-02-03)
"Richard Burgon (Labour, Leeds East)",,,1,,,,no evidence,,0,mp-votes.html#mp-4493,No recorded activity on this area (ledger from 2026-02-03)
"Richard Fuller (Conservative, North Bedfordshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-3912,No recorded activity on this area (ledger from 2026-02-03)
"Richard Quigley (Labour, Isle of Wight West)",,,1,,,,no evidence,,0,mp-votes.html#mp-5144,No recorded activity on this area (ledger from 2026-02-03)
"Richard Tice (Reform UK, Boston and Skegness)",,,1,,,,no evidence,,0,mp-votes.html#mp-5161,No recorded activity on this area (ledger from 2026-02-03)
"Rishi Sunak (Conservative, Richmond and Northallerton)",,,1,,,,no evidence,,0,mp-votes.html#mp-4483,No recorded activity on this area (ledger from 2026-02-03)
"Robbie Moore (Conservative, Keighley and Ilkley)",,,1,,,,no evidence,,0,mp-votes.html#mp-4861,No recorded activity on this area (ledger from 2026-02-03)
"Robert Jenrick (Reform UK, Newark)",,,1,,,,no evidence,,0,mp-votes.html#mp-4320,No recorded activity on this area (ledger from 2026-02-03)
"Robin Swann (Ulster Unionist Party, South Antrim)",,,1,,,,no evidence,,0,mp-votes.html#mp-5319,No recorded activity on this area (ledger from 2026-02-03)
"Rosie Wrighting (Labour, Kettering)",,,1,,,,no evidence,,0,mp-votes.html#mp-5331,No recorded activity on this area (ledger from 2026-02-03)
"Rupert Lowe (Restore Britain, Great Yarmouth)",,,1,,,,no evidence,,0,mp-votes.html#mp-5158,No recorded activity on this area (ledger from 2026-02-03)
"Rushanara Ali (Labour, Bethnal Green and Stepney)",,,1,,,,no evidence,,0,mp-votes.html#mp-4138,No recorded activity on this area (ledger from 2026-02-03)
"Ruth Cadbury (Labour, Brentford and Isleworth)",,,1,,,,no evidence,,0,mp-votes.html#mp-4389,No recorded activity on this area (ledger from 2026-02-03)
"Ruth Jones (Labour, Newport West and Islwyn)",,,1,,,,no evidence,,0,mp-votes.html#mp-4716,No recorded activity on this area (ledger from 2026-02-03)
"Sadik Al-Hassan (Labour, North Somerset)",,,1,,,,no evidence,,0,mp-votes.html#mp-5312,No recorded activity on this area (ledger from 2026-02-03)
"Sally Jameson (Labour (Co-op), Doncaster Central)",,,1,,,,no evidence,,0,mp-votes.html#mp-5178,No recorded activity on this area (ledger from 2026-02-03)
"Sam Rushworth (Labour, Bishop Auckland)",,,1,,,,no evidence,,0,mp-votes.html#mp-5108,No recorded activity on this area (ledger from 2026-02-03)
"Samantha Dixon (Labour, Chester North and Neston)",,,1,,,,no evidence,,0,mp-votes.html#mp-4976,No recorded activity on this area (ledger from 2026-02-03)
"Samantha Niblett (Labour, South Derbyshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5150,No recorded activity on this area (ledger from 2026-02-03)
"Sammy Wilson (Democratic Unionist Party, East Antrim)",,,1,,,,no evidence,,0,mp-votes.html#mp-1593,No recorded activity on this area (ledger from 2026-02-03)
"Saqib Bhatti (Conservative, Meriden and Solihull East)",,,1,,,,no evidence,,0,mp-votes.html#mp-4818,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Bool (Conservative, South Northamptonshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5355,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Champion (Labour, Rotherham)",,,1,,,,no evidence,,0,mp-votes.html#mp-4267,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Coombes (Labour, West Bromwich)",,,1,,,,no evidence,,0,mp-votes.html#mp-5088,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Dyke (Liberal Democrat, Glastonbury and Somerton)",,,1,,,,no evidence,,0,mp-votes.html#mp-4995,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Edwards (Labour, Tamworth)",,,1,,,,no evidence,,0,mp-votes.html#mp-5001,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Gibson (Liberal Democrat, Chippenham)",,,1,,,,no evidence,,0,mp-votes.html#mp-5239,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Green (Liberal Democrat, Chesham and Amersham)",,,1,,,,no evidence,,0,mp-votes.html#mp-4918,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Hall (Labour (Co-op), Warrington South)",,,1,,,,no evidence,,0,mp-votes.html#mp-5154,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Jones (Labour, Croydon West)",,,1,,,,no evidence,,0,mp-votes.html#mp-4631,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Owen (Labour, Luton North)",,,1,,,,no evidence,,0,mp-votes.html#mp-4777,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Pochin (Reform UK, Runcorn and Helsby)",,,1,,,,no evidence,,0,mp-votes.html#mp-5403,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Russell (Labour, Congleton)",,,1,,,,no evidence,,0,mp-votes.html#mp-5324,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Sackman (Labour, Finchley and Golders Green)",,,1,,,,no evidence,,0,mp-votes.html#mp-5204,No recorded activity on this area (ledger from 2026-02-03)
"Sarah Smith (Labour, Hyndburn)",,,1,,,,no evidence,,0,mp-votes.html#mp-5117,No recorded activity on this area (ledger from 2026-02-03)
"Satvir Kaur (Labour, Southampton Test)",,,1,,,,no evidence,,0,mp-votes.html#mp-5271,No recorded activity on this area (ledger from 2026-02-03)
"Seamus Logan (Scottish National Party, Aberdeenshire North and Moray East)",,,1,,,,no evidence,,0,mp-votes.html#mp-5280,No recorded activity on this area (ledger from 2026-02-03)
"Sean Woodcock (Labour, Banbury)",,,1,,,,no evidence,,0,mp-votes.html#mp-5328,No recorded activity on this area (ledger from 2026-02-03)
"Seema Malhotra (Labour (Co-op), Feltham and Heston)",,,1,,,,no evidence,,0,mp-votes.html#mp-4253,No recorded activity on this area (ledger from 2026-02-03)
"Shabana Mahmood (Labour, Birmingham Ladywood)",,,1,,,,no evidence,,0,mp-votes.html#mp-3914,No recorded activity on this area (ledger from 2026-02-03)
"Shaun Davies (Labour, Telford)",,,1,,,,no evidence,,0,mp-votes.html#mp-5041,No recorded activity on this area (ledger from 2026-02-03)
"Shivani Raja (Conservative, Leicester East)",,,1,,,,no evidence,,0,mp-votes.html#mp-5068,No recorded activity on this area (ledger from 2026-02-03)
"Shockat Adam (Independent, Leicester South)",,,1,,,,no evidence,,0,mp-votes.html#mp-5120,No recorded activity on this area (ledger from 2026-02-03)
"Simon Hoare (Conservative, North Dorset)",,,1,,,,no evidence,,0,mp-votes.html#mp-4494,No recorded activity on this area (ledger from 2026-02-03)
"Simon Lightwood (Labour (Co-op), Wakefield and Rothwell)",,,1,,,,no evidence,,0,mp-votes.html#mp-4943,No recorded activity on this area (ledger from 2026-02-03)
"Sir Alan Campbell (Labour, Tynemouth)",,,1,,,,no evidence,,0,mp-votes.html#mp-529,No recorded activity on this area (ledger from 2026-02-03)
"Sir Alec Shelbrooke (Conservative, Wetherby and Easingwold)",,,1,,,,no evidence,,0,mp-votes.html#mp-3997,No recorded activity on this area (ledger from 2026-02-03)
"Sir Andrew Mitchell (Conservative, Sutton Coldfield)",,,1,,,,no evidence,,0,mp-votes.html#mp-1211,No recorded activity on this area (ledger from 2026-02-03)
"Sir Ashley Fox (Conservative, Bridgwater)",,,1,,,,no evidence,,0,mp-votes.html#mp-5101,No recorded activity on this area (ledger from 2026-02-03)
"Sir Bernard Jenkin (Conservative, Harwich and North Essex)",,,1,,,,no evidence,,0,mp-votes.html#mp-40,No recorded activity on this area (ledger from 2026-02-03)
"Sir Christopher Chope (Conservative, Christchurch)",,,1,,,,no evidence,,0,mp-votes.html#mp-242,No recorded activity on this area (ledger from 2026-02-03)
"Sir Desmond Swayne (Conservative, New Forest West)",,,1,,,,no evidence,,0,mp-votes.html#mp-55,No recorded activity on this area (ledger from 2026-02-03)
"Sir Edward Leigh (Conservative, Gainsborough)",,,1,,,,no evidence,,0,mp-votes.html#mp-345,No recorded activity on this area (ledger from 2026-02-03)
"Sir Gavin Williamson (Conservative, Stone, Great Wyrley and Penkridge)",,,1,,,,no evidence,,0,mp-votes.html#mp-4108,No recorded activity on this area (ledger from 2026-02-03)
"Sir Geoffrey Clifton-Brown (Conservative, North Cotswolds)",,,1,,,,no evidence,,0,mp-votes.html#mp-249,No recorded activity on this area (ledger from 2026-02-03)
"Sir Geoffrey Cox (Conservative, Torridge and Tavistock)",,,1,,,,no evidence,,0,mp-votes.html#mp-1508,No recorded activity on this area (ledger from 2026-02-03)
"Sir Iain Duncan Smith (Conservative, Chingford and Woodford Green)",,,1,,,,no evidence,,0,mp-votes.html#mp-152,No recorded activity on this area (ledger from 2026-02-03)
"Sir James Cleverly (Conservative, Braintree)",,,1,,,,no evidence,,0,mp-votes.html#mp-4366,No recorded activity on this area (ledger from 2026-02-03)
"Sir Jeremy Hunt (Conservative, Godalming and Ash)",,,1,,,,no evidence,,0,mp-votes.html#mp-1572,No recorded activity on this area (ledger from 2026-02-03)
"Sir Jeremy Wright (Conservative, Kenilworth and Southam)",,,1,,,,no evidence,,0,mp-votes.html#mp-1560,No recorded activity on this area (ledger from 2026-02-03)
"Sir John Hayes (Conservative, South Holland and The Deepings)",,,1,,,,no evidence,,0,mp-votes.html#mp-350,No recorded activity on this area (ledger from 2026-02-03)
"Sir John Whittingdale (Conservative, Maldon)",,,1,,,,no evidence,,0,mp-votes.html#mp-39,No recorded activity on this area (ledger from 2026-02-03)
"Sir Julian Lewis (Conservative, New Forest East)",,,1,,,,no evidence,,0,mp-votes.html#mp-54,No recorded activity on this area (ledger from 2026-02-03)
"Sir Julian Smith (Conservative, Skipton and Ripon)",,,1,,,,no evidence,,0,mp-votes.html#mp-4118,No recorded activity on this area (ledger from 2026-02-03)
"Sir Keir Starmer (Labour, Holborn and St Pancras)",,,1,,,,no evidence,,0,mp-votes.html#mp-4514,No recorded activity on this area (ledger from 2026-02-03)
"Sir Lindsay Hoyle (Speaker, Chorley)",,,1,,,,no evidence,,0,mp-votes.html#mp-467,No recorded activity on this area (ledger from 2026-02-03)
"Sir Mark Hendrick (Labour (Co-op), Preston)",,,1,,,,no evidence,,0,mp-votes.html#mp-473,No recorded activity on this area (ledger from 2026-02-03)
"Sir Mark Tami (Labour, Alyn and Deeside)",,,1,,,,no evidence,,0,mp-votes.html#mp-1383,No recorded activity on this area (ledger from 2026-02-03)
"Sir Mel Stride (Conservative, Central Devon)",,,1,,,,no evidence,,0,mp-votes.html#mp-3935,No recorded activity on this area (ledger from 2026-02-03)
"Sir Nicholas Dakin (Labour, Scunthorpe)",,,1,,,,no evidence,,0,mp-votes.html#mp-4056,No recorded activity on this area (ledger from 2026-02-03)
"Sir Oliver Dowden (Conservative, Hertsmere)",,,1,,,,no evidence,,0,mp-votes.html#mp-4441,No recorded activity on this area (ledger from 2026-02-03)
"Sir Roger Gale (Conservative, Herne Bay and Sandwich)",,,1,,,,no evidence,,0,mp-votes.html#mp-87,No recorded activity on this area (ledger from 2026-02-03)
"Sir Stephen Timms (Labour, East Ham)",,,1,,,,no evidence,,0,mp-votes.html#mp-163,No recorded activity on this area (ledger from 2026-02-03)
"Sojan Joseph (Labour, Ashford)",,,1,,,,no evidence,,0,mp-votes.html#mp-5247,No recorded activity on this area (ledger from 2026-02-03)
"Sonia Kumar (Labour, Dudley)",,,1,,,,no evidence,,0,mp-votes.html#mp-5274,No recorded activity on this area (ledger from 2026-02-03)
"Sorcha Eastwood (Alliance, Lagan Valley)",,,1,,,,no evidence,,0,mp-votes.html#mp-5125,No recorded activity on this area (ledger from 2026-02-03)
"Steff Aquarone (Liberal Democrat, North Norfolk)",,,1,,,,no evidence,,0,mp-votes.html#mp-5164,No recorded activity on this area (ledger from 2026-02-03)
"Stephanie Peacock (Labour, Barnsley South)",,,1,,,,no evidence,,0,mp-votes.html#mp-4607,No recorded activity on this area (ledger from 2026-02-03)
"Stephen Doughty (Labour (Co-op), Cardiff South and Penarth)",,,1,,,,no evidence,,0,mp-votes.html#mp-4264,No recorded activity on this area (ledger from 2026-02-03)
"Stephen Morgan (Labour, Portsmouth South)",,,1,,,,no evidence,,0,mp-votes.html#mp-4653,No recorded activity on this area (ledger from 2026-02-03)
"Steve Barclay (Conservative, North East Cambridgeshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-4095,No recorded activity on this area (ledger from 2026-02-03)
"Steve Darling (Liberal Democrat, Torbay)",,,1,,,,no evidence,,0,mp-votes.html#mp-5066,No recorded activity on this area (ledger from 2026-02-03)
"Steve Race (Labour, Exeter)",,,1,,,,no evidence,,0,mp-votes.html#mp-5064,No recorded activity on this area (ledger from 2026-02-03)
"Steve Reed (Labour (Co-op), Streatham and Croydon North)",,,1,,,,no evidence,,0,mp-votes.html#mp-4268,No recorded activity on this area (ledger from 2026-02-03)
"Steve Witherden (Labour, Montgomeryshire and Glyndŵr)",,,1,,,,no evidence,,0,mp-votes.html#mp-5221,No recorded activity on this area (ledger from 2026-02-03)
"Steve Yemm (Labour, Mansfield)",,,1,,,,no evidence,,0,mp-votes.html#mp-5194,No recorded activity on this area (ledger from 2026-02-03)
"Stuart Anderson (Conservative, South Shropshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-4742,No recorded activity on this area (ledger from 2026-02-03)
"Stuart Andrew (Conservative, Daventry)",,,1,,,,no evidence,,0,mp-votes.html#mp-4032,No recorded activity on this area (ledger from 2026-02-03)
"Suella Braverman (Reform UK, Fareham and Waterlooville)",,,1,,,,no evidence,,0,mp-votes.html#mp-4475,No recorded activity on this area (ledger from 2026-02-03)
"Sureena Brackenridge (Labour, Wolverhampton North East)",,,1,,,,no evidence,,0,mp-votes.html#mp-5152,No recorded activity on this area (ledger from 2026-02-03)
"Susan Murray (Liberal Democrat, Mid Dunbartonshire)",,,1,,,,no evidence,,0,mp-votes.html#mp-5157,No recorded activity on this area (ledger from 2026-02-03)
"Tahir Ali (Labour, Birmingham Hall Green and Moseley)",,,1,,,,no evidence,,0,mp-votes.html#mp-4747,No recorded activity on this area (ledger from 2026-02-03)
"Terry Jermy (Labour, South West Norfolk)",,,1,,,,no evidence,,0,mp-votes.html#mp-5338,No recorded activity on this area (ledger from 2026-02-03)
