Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
Bob Doris (Scottish National Party) - Glasgow Kelvin and Maryhill,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Colin Beattie (Scottish National Party) - Midlothian North,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Fulton MacGregor (Scottish National Party) - Coatbridge and Chryston,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE NOT VOTED: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [absence/abstention -- not placed] | 2025-03-12 VOTE NOT VOTED: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Ivan McKee (Scottish National Party) - Glasgow Easterhouse and Springburn,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Jim Fairlie (Scottish National Party) - Perthshire South and Kinross-shire,,,,x,,,"a vote, 17 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NOT VOTED: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Keith Brown (Scottish National Party) - Clackmannanshire and Dunblane,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Kenneth Gibson (No Party Affiliation) - Cunninghame North,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE NOT VOTED: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Màiri McAllan (Scottish National Party) - Clydesdale,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Ross Greer (Scottish Green Party) - West Scotland,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2025-03-12 VOTE ABSTAIN: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [absence/abstention -- not placed] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Siobhian Brown (Scottish National Party) - Ayr,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Stuart McMillan (Scottish National Party) - Inverclyde,,,,x,,,"a vote, 17 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NOT VOTED: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
Tom Arthur (Scottish National Party) - Renfrewshire West and Levern Valley,,,,x,,,"a vote, 14 months ago","strong (recorded vote, human-confirmed meaning line)",5,,2026-06-24 VOTE YES: S7M-00446 (Scotland Needs Reform: Five Years to 2031) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-19 VOTE NO: S6M-18016.1 (Progressing National Advisory Council on Women a) [diverged from own party's majority] [-1: Voted down the amendment demanding the Scottish Government stop conflating sex and gender after For Women Scot] | 2025-03-12 VOTE YES: S6M-16755.3 (Protecting Single-sex Spaces in the Public Secto) [-1: Voted to strip the operative wording from a motion protecting single-sex spaces and replace it with compliance] | 2025-03-12 VOTE YES: S6M-16755 (Protecting Single-sex Spaces in the Public Secto) [diverged from own party's majority] [-1: Ratified the gutted text minutes after voting to strip the single-sex protections from it -- endorsing the dil] | 2024-04-17 VOTE NO: S6M-12855.4 (Repealing the Hate Crime Act) [diverged from own party's majority] [no meaning line -- not placed]
