Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Karin Smyth (Labour, Bristol South)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-07-16 DEBATE: Spoke: Health Bill (Seventeenth sitting) (re: puberty-suppressing hormones) [+: Praises Cass review, criticises Tavistock, urges evidence-led caution on paediatric gender treatment trial] | 2026-07-16 DEBATE: Spoke: Health Bill (Seventeenth sitting) (re: Tavistock) [+: Criticises past Tavistock failings and unaccountable clinical decisions on youth gender treatment] | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-04-16 DEBATE: Spoke:  Women’s Health Strategy (re: Tavistock) [unscored] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [+: Minister stresses caution, science over ideology, and protecting vulnerable children in gender services] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [unscored] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [unscored] | 2026-01-13 DEBATE: Spoke: Puberty Suppressants (re: PATHWAYS) [unscored] | 2025-12-16 DEBATE: Spoke:  Transgender People:  Provision of Healthcare [unscored] | 2025-04-30 DEBATE: Spoke: Gender Incongruence: Puberty Suppressing Hormones [+: Emphasises rigorous ethical safeguards around puberty blocker trials, cautious framing] | 2025-04-30 DEBATE: Spoke: Gender Incongruence: Puberty Suppressing Hormones [+: Minister reaffirms cautious, evidence-led approach implementing Cass review] | 2025-04-30 DEBATE: Spoke: Gender Incongruence: Puberty Suppressing Hormones [unscored] | 2024-10-09 DEBATE: Spoke: Cass Review [++: Endorses full implementation of Cass Review recommendations opposing paediatric gender treatment]"
"James Murray (Labour (Co-op), Ealing North)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [+: Health Secretary urges caution and evidence-led approach citing Cass review on puberty blockers] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [0: Neutral technical explanation of puberty blocker trial design, no stance shown] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: Tavistock) [unscored] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty blocker) [unscored] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty blocker) [unscored] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty blocker) [0: Procedural update on data linkage study for puberty blockers, no clear stance] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty blocker) [+: Minister defends Cass-review-based caution and strengthened safeguards on puberty blocker trial] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty-suppressing hormones) [unscored] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: Tavistock) [-: Defends continued puberty suppression trial for a subset of gender-questioning children]"
"Anneliese Dodds (Labour (Co-op), Oxford East)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2023-12-06 DEBATE: Spoke: Conversion Practices [+: Cautious on conversion therapy ban, defers to Cass Review before acting on youth gender treatment policy] | 2023-12-06 DEBATE: Spoke: Conversion Practices [--: Criticises government for delaying ban on 'abusive' conversion practices, pushing for ban] | 2023-12-06 DEBATE: Spoke: Conversion Practices [unscored] | 2023-12-06 DEBATE: Spoke: Conversion Practices [unscored] | 2023-02-02 DEBATE: Spoke: LGBT History Month (re: gender identity service) [0: General LGBT equality tribute, no specific claim on listed areas] | 2022-06-13 DEBATE: Spoke: Transgender Conversion Therapy [unscored] | 2022-05-23 DEBATE: Spoke: Legal Recognition of Non-binary  Gender Identities (re: Cass Review) [+: Insists conversion therapy ban must exclude non-directive counselling and pastoral support] | 2021-10-12 PQ: Gender Dysphoria: Prescriptions [unscored]"
"Cat Smith (Labour, Lancaster and Wyre)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-01-29 PQ: Gender Dysphoria: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Gender Dysphoria: Children [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored]"
"Sarah Owen (Labour, Luton North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [-: Sympathetic framing centring trans identity, downplays concern over youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [-: Defends puberty blocker trials and downplays risk concerns, favouring continued paediatric use] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [--: Cites experts claiming puberty blockers safe and reversible, undermining caution on paediatric transition] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-02-12 DEBATE: Spoke: LGBT+ History Month (re: puberty blocker) [unscored] | 2025-02-13 DEBATE: Spoke:  LGBT+ History Month (re: puberty blocker) [unscored] | 2024-12-18 PQ: Puberty Suppressing Hormones [unscored]"
"Bridget Phillipson (Labour, Houghton and Sunderland South)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-24 DEBATE: Spoke: Topical Questions (re: puberty blocker) [0: Balanced factual statement on Cass review and puberty blocker trial safeguards] | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-12-10 DEBATE: Spoke: Topical Questions (re: Cass Review) [unscored] | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [unscored] | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [++: Endorses biological sex clarity and cautious protective approach to gender-questioning children] | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [+: Notes Supreme Court clarity on sex and no change to puberty blocker policy] | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [++: Strongly defends biological single-sex spaces after Supreme Court ruling]"
"Dr Scott Arthur (Labour, Edinburgh South West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [-: Welcomes puberty blocker trial resuming, softens opposition to paediatric transition treatment] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [-: Defends continuation of puberty blocker clinical trial against critics of paediatric transition] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [-: Supports puberty blocker trials as natural consequence of trans rights, favouring continued paediatric intervention] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: puberty blocker) [unscored] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [unscored]"
"Carla Denyer (Green Party, Bristol Central)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [--: Defends puberty blockers as safe and reversible, opposes the ban outright] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: puberty blocker) [--: Welcomes puberty blocker trial and urges wider youth access, opposing caution on paediatric transition] | 2025-12-16 DEBATE: Spoke:  Transgender People:  Provision of Healthcare [unscored] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [unscored] | 2024-11-04 PQ: Puberty Suppressing Hormones [unscored]"
"Tonia Antoniazzi (Labour, Gower)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-04-14 DEBATE: Spoke: Crime and Policing Bill [--: Champions decriminalising abortion, calling prosecution of women barbaric and unnecessary] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [+: Questions validity of trial's child wellbeing survey methodology, sceptical of gender treatment research] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [++: Backs Cass review caution on puberty blockers, urges robust safeguards for children's safety] | 2024-10-09 DEBATE: Spoke: Cass Review [++: MP praises robust support for Cass Review and urges consistent implementation, opposing paediatric transition] | 2024-03-01 DEBATE: Spoke:  Conversion Practices (Prohibition) Bill [unscored] | 2024-03-01 DEBATE: Spoke:  Conversion Practices (Prohibition) Bill [unscored]"
"Christine Jardine (Liberal Democrat, Edinburgh West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [unscored] | 2020-08-03 PQ: Gender Dysphoria: Children and Young People [unscored]"
"Dame Nia Griffith (Labour, Llanelli)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-02-13 DEBATE: Spoke:  LGBT+ History Month (re: Cass Review) [unscored] | 2025-02-13 DEBATE: Spoke:  LGBT+ History Month (re: puberty blocker) [unscored] | 2025-02-13 DEBATE: Spoke:  LGBT+ History Month (re: puberty blocker) [unscored] | 2025-02-13 DEBATE: Spoke:  LGBT+ History Month (re: Cass Review) [unscored]"
"Josh Newbury (Labour, Cannock Chase)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [unscored] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: Cass Review) [-: Frames trial as route to justify continued gender-affirming care, criticising caution on paediatric transition] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [unscored] | 2024-11-19 PQ: Mental Health Services: Transgender People [unscored]"
"Luke Pollard (Labour (Co-op), Plymouth Sutton and Devonport)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-01-15 PQ: Railways: Plymouth (re: Tavistock) [unscored] | 2023-11-14 PQ: Railways: Plymouth (re: Tavistock) [unscored] | 2023-10-23 PQ: Railways: Tavistock [unscored]"
"Peter Swallow (Labour, Bracknell)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: Cass Review) [unscored] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: Cass Review) [++: Defends Cass Review findings against cherry-picking, opposing paediatric transition advocates] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [--: Advocates continued access to puberty blockers for children, opposing restriction on paediatric transition]"
"Tim Roca (Labour, Macclesfield)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-04-30 DEBATE: Spoke: Gender Incongruence: Puberty Suppressing Hormones [unscored] | 2024-11-04 PQ: Gender Dysphoria: Young People [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones: Clinical Trials [unscored]"
"Vikki Slade (Liberal Democrat, Mid Dorset and North Poole)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-12-16 DEBATE: Spoke:  Transgender People:  Provision of Healthcare [--: Strongly defends puberty blockers and affirmative youth gender care, dismissing concerns as malicious] | 2025-12-16 DEBATE: Spoke:  Transgender People:  Provision of Healthcare [--: Advocates faster access to hormones and puberty blockers for young trans people, opposing paediatric transition caution] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [unscored]"
"Chris Bryant (Labour, Rhondda and Ogmore)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-06-23 DEBATE: Spoke:  Pride Month (re: decriminalis) [unscored] | 2025-01-22 DEBATE: Spoke: Listed Places of Worship Scheme [unscored]"
"Clive Lewis (Labour, Norwich South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored] | 2024-07-29 PQ: Puberty Suppressing Hormones [unscored]"
"Danny Beales (Labour, Uxbridge and South Ruislip)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: Cass Review) [+: Welcomes evidence-based Cass review approach over ideology on youth gender treatment] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: Cass Review) [unscored]"
"Fleur Anderson (Labour, Putney)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2021-02-08 PQ: Gender Dysphoria: Young People [unscored] | 2021-01-27 PQ: Gender Dysphoria: Young People [unscored]"
"John Slinger (Labour, Rugby)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: puberty blocker) [unscored] | 2025-12-16 DEBATE: Spoke:  Transgender People:  Provision of Healthcare [unscored]"
"Kirsty Blackman (Scottish National Party, Aberdeen North)",,,,,1,,"2026-06-04 DEBATE: Spoke:  Pride Month (re: puberty blocker) [unscored] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: puberty blocker) [--: Explicitly disagrees with permanent puberty blocker ban, wants continued access via trial] | 2024-10-09 DEBATE: Spoke: Topical Questions (re: Cass Review) [-: Pushes for guaranteed trans healthcare access post-Cass review rather than caution on youth transition]"
"Louise Haigh (Labour, Sheffield Heeley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-01-23 PQ: Railway Stations: Tavistock [unscored] | 2024-01-23 PQ: Railway Stations: Tavistock [unscored]"
"Matthew Pennycook (Labour, Greenwich and Woolwich)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2020-03-10 PQ: Gender Dysphoria: Clinics [unscored] | 2020-03-10 PQ: Gender Dysphoria: Clinics [unscored]"
"Olivia Blake (Labour, Sheffield Hallam)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [--: Defends puberty blocker access for trans youth, opposes withholding treatment, criticises stigma] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [--: Champions self-ID and opposes medical gatekeeping, undermining single-sex space safeguards]"
"Stephen Kinnock (Labour, Aberafan Maesteg)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [-: Minister champions expanding NHS gender services for children across every region]"
"Tom Hayes (Labour, Bournemouth East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored] | 2026-02-12 DEBATE: Spoke: LGBT+ History Month (re: puberty blocker) [0: General reflection on LGBT+ culture, no direct stance on relevant policy areas]"
"Zarah Sultana (Your Party, Coventry South)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-04-22 DEBATE: Spoke: “For Women Scotland”  Supreme Court Ruling [unscored] | 2024-04-15 DEBATE: Spoke: Cass Review [-: Frames Cass review critically, emphasises trans rights over caution on youth gender care]"
"Alex Sobel (Labour (Co-op), Leeds Central and Headingley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [--: Worries puberty blocker restriction could be used to attack trans youth, opposing limits]"
"Anna Gelderd (Labour, South East Cornwall)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-02-02 DEBATE: Spoke: Tolled Crossings and Regional Connectivity (re: Tavistock) [0: Local toll bridge issue unrelated to youth gender medicine]"
"Bell Ribeiro-Addy (Labour, Clapham and Brixton Hill)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2023-07-13 PQ: Gender Dysphoria: Health Services [unscored]"
"Charlotte Nichols (Labour, Warrington North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2021-07-01 DEBATE: Spoke:  Pride Month (re: GIDS) [0: General Pride Month tribute speech, no explicit reference to youth gender medicine policy]"
"Dan Jarvis (Labour, Barnsley North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-10-28 DEBATE: Spoke: China Spying Case (re: Tavistock) [0: Debate on China spying case, no mention of youth gender medicine]"
"Daniel Zeichner (Labour, Cambridge)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-12-03 DEBATE: Spoke:  Family Farming in Devon (re: Tavistock) [0: Debate on farming and land, unrelated to youth gender medicine]"
"Emily Darlington (Labour, Milton Keynes Central)",,,,,1,,2026-03-23 DEBATE: Spoke: Puberty Blockers Clinical Trial [unscored] | 2025-12-17 DEBATE: Spoke: Puberty Suppressants Trial (re: puberty blocker) [--: Defends puberty blockers as reversible and pushes for faster access to gender services for youth]
"Euan Stainbank (Labour, Falkirk)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-03-25 PQ: Puberty Suppressing Hormones [unscored]"
"Jeff Smith (Labour, Manchester Withington)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2023-11-13 DEBATE: Spoke: Building an NHS Fit for the Future (re: private prescriptions) [unscored]"
"Kerry McCarthy (Labour, Bristol East)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2022-03-02 PQ: Mental Health Services: Nurses (re: Tavistock) [unscored]"
"Kim Johnson (Labour, Liverpool Riverside)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-04-15 DEBATE: Spoke: Cass Review [-: Pushes for reinstating youth access to gender transition support, against paediatric transition caution]"
"Laura Kyrke-Smith (Labour, Aylesbury)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-10-22 PQ: Gender Dysphoria: Health Services [unscored]"
"Liam Conlon (Labour, Beckenham and Penge)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-07-10 DEBATE: Spoke: Victims of Terrorism: State Support (re: Tavistock) [unscored]"
"Lizzi Collinge (Labour, Morecambe and Lunesdale)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-22 DEBATE: Spoke: Pathways Study: Puberty Suppression (re: puberty blocker) [unscored]"
"Mr Tanmanjeet Singh Dhesi (Labour, Slough)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-05-09 PQ: Hormones: Sales (re: cross-sex hormones) [unscored]"
"Ms Stella Creasy (Labour (Co-op), Walthamstow)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2024-12-11 DEBATE: Spoke:  Puberty-suppressing Hormones [+: Presses for clarity while supporting continued ban on puberty blockers]"
"Neil Duncan-Jordan (Labour, Poole)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-01-08 PQ: Puberty Suppressing Hormones [unscored]"
"Olivia Bailey (Labour, Reading West and Mid Berkshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-12-10 DEBATE: Spoke: Conversion Practices Ban [unscored]"
"Phil Brickell (Labour, Bolton West)",,,,,1,,"2026-07-01 DEBATE: Spoke: MPs’ Second Jobs: Prohibition (re: Tavistock) [0: Debate entirely on MPs' second jobs, no content on youth gender medicine despite title tag] | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Samantha Niblett (Labour, South Derbyshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-06-23 DEBATE: Spoke:  Puberty Blockers [unscored]"
"Seema Malhotra (Labour (Co-op), Feltham and Heston)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [-: Supports trans-inclusive conversion practices ban and expanded trans rights/protections]"
"Vicky Foxcroft (Labour, Lewisham North)",,,,,1,,"CONFLICTING SIGNALS - review all evidence | 2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2026-04-28 PQ: Puberty Suppressing Hormones [+: Pushes for safety study on puberty blockers before further trials, aligns with caution on youth transition]"
"Warinder Juss (Labour, Wolverhampton West)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine] | 2025-05-19 DEBATE: Spoke: Gender Self-identification [unscored]"
"Adam Thompson (Labour, Erewash)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Adrian Ramsay (Green Party, Waveney Valley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Afzal Khan (Labour, Manchester Rusholme)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Al Carns (Labour, Birmingham Selly Oak)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alan Strickland (Labour, Newton Aycliffe and Spennymoor)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alex Ballinger (Labour, Halesowen)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alex Mayer (Labour, Dunstable and Leighton Buzzard)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alex McIntyre (Labour, Gloucester)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alex Norris (Labour (Co-op), Nottingham North and Kimberley)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alice Macdonald (Labour (Co-op), Norwich North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alison Hume (Labour, Scarborough and Whitby)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alison Taylor (Labour, Paisley and Renfrewshire North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Alistair Strathern (Labour, Hitchin)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Amanda Hack (Labour, North West Leicestershire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Amanda Martin (Labour, Portsmouth North)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
"Andrew Cooper (Labour, Mid Cheshire)",,,,,1,,"2026-06-23 VOTE: Voted No: Opposition Day: Puberty blockers [--: Voted against restricting puberty blockers, opposing CitizenGO's stance on youth gender medicine]"
