Decision-Maker,++,+,0,-,--,Target (Y/N),Comments
"Jim McMahon (Labour (Co-op), Oldham West, Chadderton and Royton)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Judith Cummins (Labour, Bradford South)",,,,1,,,"2025-06-18 DEBATE: Spoke:  Crime and Policing Bill [unscored] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Karin Smyth (Labour, Bristol South)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Karl Turner (Independent, Kingston upon Hull East)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Laura Trott (Conservative, Sevenoaks)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Louise Haigh (Labour, Sheffield Heeley)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Mark Garnier (Conservative, Wyre Forest)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Matt Western (Labour, Warwick and Leamington)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Mohammad Yasin (Labour, Bedford)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Mr Alistair Carmichael (Liberal Democrat, Orkney and Shetland)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Mr Toby Perkins (Labour, Chesterfield)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Ms Abena Oppong-Asare (Labour, Erith and Thamesmead)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Navendu Mishra (Labour, Stockport)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Nick Thomas-Symonds (Labour, Torfaen)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Pat McFadden (Labour, Wolverhampton South East)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Robert Jenrick (Reform UK, Newark)",,,,1,,,CONFLICTING SIGNALS - review all evidence | 2025-04-22 DEBATE: Spoke: Topical Questions (re: decriminalis) [+: Questions judge's support for scrapping Rwanda scheme and decriminalising illegal entry] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Rushanara Ali (Labour, Bethnal Green and Stepney)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Ruth Cadbury (Labour, Brentford and Isleworth)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sarah Green (Liberal Democrat, Chesham and Amersham)",,,,1,,,"2022-06-28 EDM-SIGNED: Signed EDM: Abortion rights [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2022-05-11 EDM-SIGNED: Signed EDM: Abortion rights in the United States [unscored]"
"Sir Jeremy Wright (Conservative, Kenilworth and Southam)",,,,1,,,CONFLICTING SIGNALS - review all evidence | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted No: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [+: Opposed motion introducing buffer zones around abortion clinics; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Sir Julian Smith (Conservative, Skipton and Ripon)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sir Mark Tami (Labour, Alyn and Deeside)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Stephen Morgan (Labour, Portsmouth South)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Tahir Ali (Labour, Birmingham Hall Green and Moseley)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Vicky Foxcroft (Labour, Lewisham North)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Wes Streeting (Labour, Ilford North)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Yasmin Qureshi (Labour, Bolton South and Walkden)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Alan Mak (Conservative, Havant)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Alberto Costa (Conservative, South Leicestershire)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Alex Burghart (Conservative, Brentwood and Ongar)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Angela Rayner (Labour, Ashton-under-Lyne)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Barry Gardiner (Labour, Brent West)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Catherine McKinnell (Labour, Newcastle upon Tyne North)",,,,1,,,2025-10-13 PQ: Motorcycles: Anti-social Behaviour (re: Crime and Policing) [unscored] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Claire Coutinho (Conservative, East Surrey)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Darren Jones (Labour, Bristol North West)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"David Mundell (Conservative, Dumfriesshire, Clydesdale and Tweeddale)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Derek Twigg (Labour, Widnes and Halewood)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Emily Thornberry (Labour, Islington South and Finsbury)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Florence Eshalomi (Labour (Co-op), Vauxhall and Camberwell Green)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Helen Grant (Conservative, Maidstone and Malling)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Helen Whately (Conservative, Faversham and Mid Kent)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Janet Daby (Labour, Lewisham East)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Jeff Smith (Labour, Manchester Withington)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"John Healey (Labour, Rawmarsh and Conisbrough)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Jonathan Reynolds (Labour (Co-op), Stalybridge and Hyde)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Julia Lopez (Conservative, Hornchurch and Upminster)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Kate Osamor (Labour (Co-op), Edmonton and Winchmore Hill)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Kevin Hollinrake (Conservative, Thirsk and Malton)",,,,1,,,2026-03-17 PQ: Public Places: Political Activities (re: Crime and Policing) [unscored] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Lisa Nandy (Labour, Wigan)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Matt Rodda (Labour, Reading Central)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Matthew Pennycook (Labour, Greenwich and Woolwich)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Mims Davies (Conservative, East Grinstead and Uckfield)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Mr Louie French (Conservative, Old Bexley and Sidcup)",,,,1,,,"2026-03-27 PQ: Offensive Weapons: Crime (re: Crime and Policing) [unscored] | 2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Neil Coyle (Labour, Bermondsey and Old Southwark)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Rebecca Harris (Conservative, Castle Point)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Rosie Duffield (Independent, Canterbury)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Sir Alec Shelbrooke (Conservative, Wetherby and Easingwold)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sir Gavin Williamson (Conservative, Stone, Great Wyrley and Penkridge)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Sir Jeremy Hunt (Conservative, Godalming and Ash)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sir Mel Stride (Conservative, Central Devon)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Sir Stephen Timms (Labour, East Ham)",,,,1,,,"2022-06-22 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2022 (SI, 2022, No. 554) [-: Voted to extend abortion services to Northern Ireland; free vote] | 2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]"
"Stephanie Peacock (Labour, Barnsley South)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Steve Reed (Labour (Co-op), Streatham and Croydon North)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Taiwo Owatemi (Labour, Coventry North West)",,,,1,,,"2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-24 VOTE: Voted Aye: Ten Minute Rule Motion: Demonstrations (Abortion Clinics)  [-: Supported motion for abortion clinic buffer zones, restricting pro-life protest rights; free vote]"
"Tulip Siddiq (Labour, Hampstead and Highgate)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote] | 2020-06-17 VOTE: Voted Aye: Abortion (Northern Ireland) (No. 2) Regulations 2020 [-: Voted to extend abortion services to Northern Ireland; free vote]
"Alison McGovern (Labour, Birkenhead)",,,,1,,,2021-04-27 VOTE: Voted Aye: Abortion (Northern Ireland) Regulations 2021 [-: Voted to extend abortion services to Northern Ireland; free vote]
