speaker,party,seat,direction,onside_confirmed,rose_at_london,start_utc,end_utc,seconds,footage_link,hansard_link
Tom Gordon,LD,Harrogate and Knaresborough,"Against us, strongly",no,12:40:00,2026-09-11T11:40:00Z,2026-09-11T11:45:00Z,300,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:05:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-92AA7718-9E10-4833-9800-7471AF83EBE7
Ruth Cadbury,Lab,Brentford and Isleworth,"Against us, strongly",no,12:45:00,2026-09-11T11:45:00Z,2026-09-11T11:48:24Z,204,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:10:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FC34E7B2-028F-476E-83FC-267DAA9F34A4
Ruth Cadbury,Lab,Brentford and Isleworth,"Against us, strongly",no,12:48:32,2026-09-11T11:48:32Z,2026-09-11T11:49:00Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:13:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-FC34E7B2-028F-476E-83FC-267DAA9F34A4
Dr Marie Tidball,Lab,Penistone and Stocksbridge,"Against us, strongly",no,12:48:24,2026-09-11T11:48:24Z,2026-09-11T11:48:32Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:13:40,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-351B5F4A-EB81-4C35-9AB9-7CBC854A836B
Dr Marie Tidball,Lab,Penistone and Stocksbridge,"Against us, strongly",no,13:48:00,2026-09-11T12:48:00Z,2026-09-11T12:49:34Z,94,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:13:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-351B5F4A-EB81-4C35-9AB9-7CBC854A836B
Dr Marie Tidball,Lab,Penistone and Stocksbridge,"Against us, strongly",no,13:49:43,2026-09-11T12:49:43Z,2026-09-11T12:53:37Z,234,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:14:59,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-351B5F4A-EB81-4C35-9AB9-7CBC854A836B
Martin Vickers,Con,Brigg and Immingham,"With us, strongly",yes,12:49:00,2026-09-11T11:49:00Z,2026-09-11T11:51:15Z,135,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:14:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CD607E50-ADBD-4D4B-A123-011B69D93E20
Martin Vickers,Con,Brigg and Immingham,"With us, strongly",yes,12:51:23,2026-09-11T11:51:23Z,2026-09-11T11:53:38Z,135,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:16:39,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CD607E50-ADBD-4D4B-A123-011B69D93E20
Martin Vickers,Con,Brigg and Immingham,"With us, strongly",yes,12:53:47,2026-09-11T11:53:47Z,2026-09-11T11:53:54Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:19:03,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CD607E50-ADBD-4D4B-A123-011B69D93E20
Martin Vickers,Con,Brigg and Immingham,"With us, strongly",yes,12:54:34,2026-09-11T11:54:34Z,2026-09-11T11:56:00Z,85,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:19:50,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CD607E50-ADBD-4D4B-A123-011B69D93E20
Dr Neil Hudson,Con,Epping Forest,"With us, strongly",yes,12:53:38,2026-09-11T11:53:38Z,2026-09-11T11:53:46Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:18:54,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C774D02F-56EF-4178-9E1D-8B82E6FCDDE8
Dr Neil Hudson,Con,Epping Forest,"With us, strongly",yes,12:53:54,2026-09-11T11:53:54Z,2026-09-11T11:54:34Z,39,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:19:10,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C774D02F-56EF-4178-9E1D-8B82E6FCDDE8
Ms Abena Oppong-Asare,Lab,Erith and Thamesmead,"With us, strongly",yes,12:56:00,2026-09-11T11:56:00Z,2026-09-11T11:58:11Z,131,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:21:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F710E727-FF01-409E-BD84-A59047702C96
Ms Abena Oppong-Asare,Lab,Erith and Thamesmead,"With us, strongly",yes,12:58:19,2026-09-11T11:58:19Z,2026-09-11T11:59:01Z,42,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:23:35,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F710E727-FF01-409E-BD84-A59047702C96
Ms Abena Oppong-Asare,Lab,Erith and Thamesmead,"With us, strongly",yes,12:59:32,2026-09-11T11:59:32Z,2026-09-11T12:00:43Z,70,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:24:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F710E727-FF01-409E-BD84-A59047702C96
Ms Abena Oppong-Asare,Lab,Erith and Thamesmead,"With us, strongly",yes,13:01:24,2026-09-11T12:01:24Z,2026-09-11T12:03:00Z,95,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:26:40,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-F710E727-FF01-409E-BD84-A59047702C96
Daniel Francis,Lab,Bexleyheath and Crayford,"With us, strongly",yes,13:00:43,2026-09-11T12:00:43Z,2026-09-11T12:01:24Z,41,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:25:59,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6778B4B9-7E9C-4CB8-8CEB-391E7EA722FC
Daniel Francis,Lab,Bexleyheath and Crayford,"With us, strongly",yes,13:20:11,2026-09-11T12:20:11Z,2026-09-11T12:20:27Z,15,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:45:27,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6778B4B9-7E9C-4CB8-8CEB-391E7EA722FC
Christine Jardine,LD,Edinburgh West,"Against us, strongly",no,13:03:00,2026-09-11T12:03:00Z,2026-09-11T12:04:18Z,78,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:28:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D77BB198-979F-43FF-A8A0-5434ADC23F12
Christine Jardine,LD,Edinburgh West,"Against us, strongly",no,13:04:25,2026-09-11T12:04:25Z,2026-09-11T12:04:38Z,12,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:29:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D77BB198-979F-43FF-A8A0-5434ADC23F12
Christine Jardine,LD,Edinburgh West,"Against us, strongly",no,13:04:59,2026-09-11T12:04:59Z,2026-09-11T12:05:32Z,32,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:30:15,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D77BB198-979F-43FF-A8A0-5434ADC23F12
Christine Jardine,LD,Edinburgh West,"Against us, strongly",no,13:05:56,2026-09-11T12:05:56Z,2026-09-11T12:07:00Z,63,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:31:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D77BB198-979F-43FF-A8A0-5434ADC23F12
Liz Kendall,Lab,Leicester West,"Against us, strongly",no,13:07:00,2026-09-11T12:07:00Z,2026-09-11T12:13:00Z,360,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:32:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D0E04AEF-A214-47BE-A471-6A2723925F86
Dr Kieran Mullan,Con,Bexhill and Battle,"With us, strongly",yes,13:13:00,2026-09-11T12:13:00Z,2026-09-11T12:16:00Z,180,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:38:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-9EBFE3B1-7B16-4E66-B76B-68B69BBE3B6E
Dr Kieran Mullan,Con,Bexhill and Battle,"With us, strongly",yes,13:16:07,2026-09-11T12:16:07Z,2026-09-11T12:18:00Z,112,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:41:23,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-9EBFE3B1-7B16-4E66-B76B-68B69BBE3B6E
Mary Kelly Foy,Lab,City of Durham,"With us, strongly",yes,13:18:00,2026-09-11T12:18:00Z,2026-09-11T12:19:25Z,85,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:43:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6DAEC888-8344-4E13-A1E7-07F676C00FEC
Mary Kelly Foy,Lab,City of Durham,"With us, strongly",yes,13:19:33,2026-09-11T12:19:33Z,2026-09-11T12:19:41Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:44:49,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6DAEC888-8344-4E13-A1E7-07F676C00FEC
Mary Kelly Foy,Lab,City of Durham,"With us, strongly",yes,13:19:53,2026-09-11T12:19:53Z,2026-09-11T12:20:11Z,17,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:45:09,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6DAEC888-8344-4E13-A1E7-07F676C00FEC
Mary Kelly Foy,Lab,City of Durham,"With us, strongly",yes,13:20:27,2026-09-11T12:20:27Z,2026-09-11T12:22:47Z,139,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:45:43,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6DAEC888-8344-4E13-A1E7-07F676C00FEC
Carla Lockhart,DUP,Upper Bann,"With us, strongly",yes,13:23:00,2026-09-11T12:23:00Z,2026-09-11T12:26:18Z,198,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:48:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8F53EAD4-5B07-4FA1-B636-B7484BB5C54E
Carla Lockhart,DUP,Upper Bann,"With us, strongly",yes,13:26:40,2026-09-11T12:26:40Z,2026-09-11T12:27:38Z,57,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:51:56,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8F53EAD4-5B07-4FA1-B636-B7484BB5C54E
Carla Lockhart,DUP,Upper Bann,"With us, strongly",yes,13:27:47,2026-09-11T12:27:47Z,2026-09-11T12:30:00Z,132,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:53:03,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8F53EAD4-5B07-4FA1-B636-B7484BB5C54E
Janet Daby,Lab,Lewisham East,"With us, strongly",yes,13:30:00,2026-09-11T12:30:00Z,2026-09-11T12:35:00Z,300,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:55:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-0849DAC1-A236-434B-B849-C7CC04B619C9
Andrew George,LD,St Ives,"Against us, strongly",no,13:35:00,2026-09-11T12:35:00Z,2026-09-11T12:37:08Z,128,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:00:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A3BE16B3-BAA0-4694-8C80-4851B0CBFDBE
Andrew George,LD,St Ives,"Against us, strongly",no,13:37:16,2026-09-11T12:37:16Z,2026-09-11T12:38:12Z,56,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:02:32,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A3BE16B3-BAA0-4694-8C80-4851B0CBFDBE
Andrew George,LD,St Ives,"Against us, strongly",no,13:38:12,2026-09-11T12:38:12Z,2026-09-11T12:38:39Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:03:28,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A3BE16B3-BAA0-4694-8C80-4851B0CBFDBE
Andrew George,LD,St Ives,"Against us, strongly",no,13:38:39,2026-09-11T12:38:39Z,2026-09-11T12:40:55Z,136,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:03:55,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A3BE16B3-BAA0-4694-8C80-4851B0CBFDBE
Jonathan Davies,Lab,Mid Derbyshire,Neutral or unclear,yes,13:37:08,2026-09-11T12:37:08Z,2026-09-11T12:37:16Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:02:24,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6B1E7FE8-B6EF-4AB4-BCDA-EFB44E06B1E4
Jonathan Davies,Lab,Mid Derbyshire,Neutral or unclear,yes,13:58:08,2026-09-11T12:58:08Z,2026-09-11T12:58:14Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:23:24,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6B1E7FE8-B6EF-4AB4-BCDA-EFB44E06B1E4
Dr Peter Prinsley,Lab,Bury St Edmunds and Stowmarket,"Against us, strongly",no,13:42:00,2026-09-11T12:42:00Z,2026-09-11T12:43:00Z,60,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:07:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1D864C62-2E51-4350-97F6-109A73EBAFC2
Siân Berry,Green,Brighton Pavilion,"Against us, strongly",no,13:43:00,2026-09-11T12:43:00Z,2026-09-11T12:48:00Z,300,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:08:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-C8AE499A-AED9-4B1F-9503-7D03648753E8
Damian Hinds,Con,East Hampshire,Neutral or unclear,yes,14:00:00,2026-09-11T13:00:00Z,2026-09-11T13:05:00Z,300,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:25:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-7B0C8A66-C48C-4252-AE35-B401740B28F0
Alison McGovern,,,Neutral or unclear,no,14:05:00,2026-09-11T13:05:00Z,2026-09-11T13:08:25Z,205,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:30:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1790F096-96BE-4D77-B359-BA599FA82255
Alison McGovern,,,Neutral or unclear,no,14:08:33,2026-09-11T13:08:33Z,2026-09-11T13:10:14Z,101,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:33:49,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1790F096-96BE-4D77-B359-BA599FA82255
Alison McGovern,,,Neutral or unclear,no,14:11:17,2026-09-11T13:11:17Z,2026-09-11T13:14:56Z,219,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:36:33,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-1790F096-96BE-4D77-B359-BA599FA82255
